wbody,zone,holeid,event,Date Time,Turbidity (NTU) (803671),BGA-PC Fluorescence (RFU) (797015),Actual Conductivity (µS/cm) (803397),Specific Conductivity (µS/cm) (803397),Salinity (PSU) (803397),Resistivity (Ω⋅cm) (803397),Density (g/cm³) (803397),Total Dissolved Solids (ppt) (803397),Chlorophyll-a Fluorescence (RFU) (804408),Temperature (°C) (804550),Barometric Pressure (mm Hg) (804550),Pressure (psi) (785112),Depth (ft),Depth (m) (785112),Surface Elevation (m) (785112),External Voltage (V) (804550),Battery Capacity (%) (804550),Barometric Pressure (mbar) (868976),Temperature (°C) (868976),Latitude,Longitude,Marked
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.403861,13.302729,22.42968,0.008933482,75172.61,0.9999816,0.014580861,5.721615,3.6677485,710.31555,2.7020497,6.861246391,2.0913079,1.89973,0.47937274,80,947.0101,17.632725,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.6571865,13.28849,22.396557,0.00891859,75253.125,0.9999816,0.014558433,6.2307873,3.704382,710.3094,3.094393,7.766148294,2.367122,2.1755748,0.5139062,80,947.0018,17.622454,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.675306,13.288297,22.394049,0.008917538,75254.2,0.9999816,0.014556133,6.2885504,3.709092,710.30835,3.147262,7.88807874,2.4042864,2.2127454,0.51950455,80,947.0004,17.620695,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.79218,13.284365,22.367233,0.008906138,75119.13,0.9999818,0.014559867,6.4702554,3.738715,710.3012,3.8439293,9.495229659,2.894146,2.7025511,0.54547745,80,946.9909,17.62019,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.521976,13.334403,22.429731,0.008936219,74974.36,0.9999819,0.014581989,6.479149,3.7605765,710.307,4.1488576,10.19878871,3.1085908,2.916937,0.5480616,80,946.9986,17.611475,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.4942045,13.340051,22.436028,0.008939303,74952.305,0.9999819,0.014584764,6.484575,3.7640152,710.30743,4.208093,10.33545472,3.1502466,2.958584,0.5491851,80,946.9992,17.6105,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.432594,13.3402815,22.419102,0.008932332,74958.97,0.99998194,0.014572682,5.691317,3.7970958,710.3078,4.602821,11.24596358,3.4277697,3.236105,0.52452135,80,946.99963,17.601048,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.369142,13.366126,22.45115,0.0089848,74541.44,0.999982,0.014644892,5.4306817,3.8134246,710.3143,5.3108945,12.87910335,3.9255507,3.7339306,0.52282023,80,947.0083,17.591694,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.36064,13.36886,22.453873,0.008990296,74495.41,0.999982,0.014652434,5.3713694,3.8164594,710.315,5.4045253,13.09506135,3.9913747,3.7997596,0.5216961,80,947.0093,17.590315,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,10.28539,13.430503,22.535017,0.00899175,74429.06,0.99998206,0.014653122,5.510972,3.8214061,710.32196,5.689024,13.75029724,4.1910906,3.9997818,0.522,80,947.0186,17.590109,,,
bog,littoral,l4,12a,2024-03-12 16:44:00,,11.533827,13.4085245,22.496704,0.008971626,74568.914,0.99998206,0.014624844,12.355749,3.8462415,710.26447,5.9038258,14.60248261,4.4508367,4.260187,0.5529777,80,946.9419,17.564184,,,
bog,littoral,l5,12a,2024-03-12 16:40:00,,10.980552,11.830183,20.426285,0.007981866,84518.375,0.99997306,0.013279182,13.32424,2.9548337,710.313,-0.55539715,-0.652645932,-0.19892648,-0.39048305,0.2345686,80,947.0066,18.310608,,,
bog,littoral,l5,12a,2024-03-12 16:40:00,,10.767771,11.870758,20.488516,0.008010899,84237.78,0.99997336,0.013318104,13.656626,2.9771502,710.32135,-0.572303,-0.692366043,-0.21103317,-0.40236905,0.22613202,80,947.01776,18.310171,,,
bog,littoral,l5,12a,2024-03-12 16:40:00,,10.842678,11.855666,20.45771,0.008031203,84015.125,0.99997365,0.01334531,13.202994,2.9849203,710.2715,-0.46649483,-0.448083727,-0.13657592,-0.32797852,0.2176704,80,946.9513,18.29299,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.842498,11.854975,20.45569,0.00803423,83981.984,0.9999737,0.01334946,13.161621,2.9866698,710.2659,-0.45499107,-0.421551214,-0.12848881,-0.31989056,0.21642429,80,946.9439,18.291046,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.988034,12.1899185,21.023163,0.008261412,82007.47,0.99997395,0.013670036,13.452902,2.9985406,710.2905,-0.32279012,-0.115860696,-0.03531434,-0.22694404,0.21612054,80,946.9767,18.281288,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.534134,12.719388,21.824125,0.008634512,78637.01,0.99997646,0.014187542,11.971654,3.1563232,710.279,-0.08320306,0.436660138,0.13309401,0.12127814,0.20826648,80,946.96124,18.263145,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.487781,12.791682,21.935755,0.008685024,78183.69,0.99997675,0.014257807,11.816545,3.1745934,710.27875,-0.051611166,0.509544193,0.15530907,0.16382757,0.20739159,80,946.96094,18.260794,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.742011,13.121264,22.299026,0.008878685,75764.695,0.9999809,0.01450687,12.44572,3.4508543,710.2984,0.4642732,1.698717323,0.51776904,0.34334034,0.21527198,80,946.9872,18.260181,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.838172,13.239198,22.31814,0.008883645,75484.88,0.9999815,0.014508197,9.045552,3.622841,710.26056,0.72062105,2.290323917,0.69809073,0.5125257,0.20792101,80,946.93665,18.242609,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.859812,13.263569,22.332123,0.00889062,75370.38,0.99998176,0.014516517,8.693167,3.6520746,710.2571,0.768171,2.400009514,0.7315229,0.53732973,0.20741692,80,946.93207,18.240664,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.526135,13.287378,22.354656,0.008901266,75257.44,0.9999818,0.014530582,7.243543,3.75733,710.3109,1.0665803,3.088210499,0.94128656,0.8838308,0.20703606,80,947.00385,18.24008,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.497387,13.29948,22.334736,0.008894282,75172.305,0.999982,0.014517578,6.6377244,3.7937498,710.2744,1.4024508,3.862598753,1.1773201,1.0004128,0.21489932,80,946.9552,18.231222,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.4812975,13.30174,22.33364,0.008894051,75157.47,0.999982,0.014516865,6.521697,3.8016999,710.27264,1.4507178,3.973889764,1.2112416,1.0264428,0.21576491,80,946.95276,18.23026,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.530835,13.291379,22.30677,0.008881784,75235.16,0.999982,0.014499401,5.6595016,3.8339136,710.29114,1.7147057,4.583770013,1.3971331,1.2059382,0.20767213,80,946.97754,18.220798,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.6552105,13.29456,22.290434,0.008875281,75218.234,0.99998206,0.014489419,5.52448,3.8693242,710.2989,1.8588685,5.23184252,1.5946656,1.4031109,0.19928797,80,946.9878,18.21143,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.670291,13.294521,22.287708,0.008874138,75219.31,0.99998206,0.014487716,5.4772377,3.874403,710.3005,1.8841681,5.324388123,1.6228735,1.43131,0.19806676,80,946.9899,18.210073,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.551077,13.298247,22.27315,0.008868434,75197.875,0.9999821,0.014477595,5.293946,3.8861504,710.3003,2.2263527,5.787381562,1.7639939,1.5723785,0.18959217,80,946.98035,18.200659,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.386729,13.316115,22.286581,0.008875489,75096.99,0.9999821,0.014486291,5.4920764,3.92471,710.3136,2.4391313,6.261660761,1.9085542,1.7169347,0.23709892,80,947.00653,18.191313,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.403543,13.335744,22.313488,0.008888269,74986.484,0.9999822,0.014534347,5.654725,3.9340696,710.302,2.874142,7.258108596,2.2122715,2.0207229,0.28679177,80,946.9916,18.18189,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.399994,13.338627,22.317118,0.008890013,74970.24,0.9999822,0.014540209,5.6813684,3.9364955,710.30115,2.9302852,7.387585302,2.251736,2.0601954,0.29424503,80,946.99084,18.18051,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.568558,13.430534,22.451588,0.00895338,74457.59,0.99998224,0.014596563,5.8584037,3.9532158,710.3005,3.226545,8.071010499,2.460044,2.268487,0.32879788,80,946.9358,18.171103,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.476534,13.46626,22.509209,0.008980234,74259.94,0.99998224,0.014632163,5.7709336,3.9649796,710.2747,3.4974086,8.696034449,2.6505513,2.458923,0.41637176,80,946.9487,18.170326,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.472567,13.473688,22.520674,0.008985603,74218.69,0.99998224,0.014638114,5.767433,3.9669135,710.27185,3.5374737,8.788479659,2.6787286,2.4870915,0.427298,80,946.9482,18.16991,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.605702,13.475948,22.513815,0.008982949,74212.805,0.99998224,0.014632151,5.828267,3.9822571,710.2706,4.098316,10.08150919,3.072844,2.8814034,0.46373054,80,946.94946,18.160881,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.797517,13.463931,22.486292,0.008970541,74273.28,0.99998224,0.014615878,6.298243,3.9844854,710.2443,4.3826833,10.73782513,3.2728891,3.0813332,0.48256838,80,946.91504,18.142967,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.824344,13.462624,22.482868,0.008969013,74280.09,0.99998224,0.014613761,6.35319,3.9852948,710.24146,4.435143,10.85884777,3.3097768,3.1182158,0.48580065,80,946.9112,18.140627,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.882987,13.300065,22.198961,0.008837867,75188.586,0.9999821,0.014429313,6.905743,4.0113735,710.25433,4.7374096,11.55635827,3.522378,3.3307304,0.53568435,80,946.92834,18.130896,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.817444,13.272514,22.158833,0.008818952,75325.266,0.9999821,0.014401338,7.3118114,4.003536,710.26154,5.17875,12.57440781,3.8326795,3.6410239,0.5703996,80,946.93805,18.12144,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.812139,13.263216,22.143482,0.00881182,75375.336,0.9999821,0.01439115,7.3770776,4.003683,710.2629,5.2390113,12.7134229,3.8750513,3.6833916,0.57615024,80,946.9398,18.120052,,,
bog,littoral,l5,12a,2024-03-12 16:41:00,,10.789263,13.258524,22.118853,0.008801226,75421.76,0.99998206,0.014377112,7.159687,4.01561,710.2978,5.387901,13.05359154,3.9787347,3.7880714,0.58440745,80,946.9864,18.119999,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.5775175,12.184791,20.006836,0.007840938,81868.664,0.9999781,0.013004444,7.2790585,4.614368,710.19525,-0.5422375,-0.622652001,-0.18978433,-0.38078403,0.15317672,80,946.8497,20.561518,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.497589,12.265895,20.116652,0.007890864,81499.84,0.99997854,0.013075824,7.484526,4.604728,710.19525,-0.5542836,-0.649948556,-0.19810432,-0.38950828,0.1454756,80,946.8497,20.560398,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.499883,12.2790985,20.138622,0.007900881,81423.11,0.9999786,0.013090105,7.511065,4.6021714,710.19525,-0.55555266,-0.652838747,-0.19898525,-0.39060104,0.14462753,80,946.8497,20.559982,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.682838,12.370751,20.299366,0.007974674,80832.19,0.99997884,0.013167107,7.3676405,4.554977,710.19525,-0.56154495,-0.635551673,-0.19371615,-0.38526073,0.15222567,80,946.8497,20.542103,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.538272,12.372129,20.327051,0.007986274,80826.984,0.9999792,0.013209112,7.2519183,4.5356917,710.19525,-0.44107106,-0.384698491,-0.1172561,-0.30889827,0.15268692,80,946.8582,20.532175,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.529142,12.375403,20.33587,0.007990197,80805.414,0.99997926,0.013216551,7.2323775,4.531729,710.19525,-0.4274843,-0.355277146,-0.108288474,-0.29993862,0.15306202,80,946.8592,20.530369,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.361953,12.727054,20.950842,0.008273387,78579.125,0.9999799,0.013617696,7.1615314,4.505903,710.2293,-0.23917897,0.076508064,0.023319658,-0.16803749,0.14484125,80,946.8959,20.52105,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.609712,13.025485,21.415766,0.008490265,76783.14,0.9999798,0.013966717,6.7858844,4.495091,710.2317,-0.049191225,0.993137369,0.30270827,0.111374974,0.15204263,80,946.8985,20.51166,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.631807,13.072508,21.491503,0.008525458,76495.94,0.9999798,0.014021177,6.74121,4.492928,710.2332,-0.021035982,1.111939797,0.33891925,0.14760013,0.1525428,80,946.9002,20.510271,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.619157,13.218181,21.703302,0.00862511,75654.69,0.9999795,0.014111206,6.4276457,4.515797,710.2328,0.36715144,1.517427297,0.46251184,0.27088323,0.15294161,80,946.8997,20.491703,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.666917,13.243572,21.741774,0.008643133,75508.64,0.9999795,0.014133526,5.841693,4.5318017,710.20667,0.53689283,1.881364501,0.5734399,0.38178423,0.16869691,80,946.8648,20.473068,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.671022,13.251548,21.75354,0.008648659,75462.68,0.9999795,0.014138933,5.765768,4.5344567,710.2038,0.570286,1.93535269,0.5898955,0.39822504,0.17042838,80,946.86096,20.470312,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.547165,13.26032,21.766478,0.008654739,75412.97,0.9999796,0.014161225,5.4335155,4.539454,710.15454,0.95922816,2.841361549,0.866047,0.6744045,0.18750197,80,946.79535,20.460875,,,
bog,littoral,l6,12a,2024-03-12 16:31:00,,9.739697,13.248671,21.749563,0.008646777,75479.28,0.9999795,0.014138585,5.064281,4.5283,710.1714,1.1244906,3.222321194,0.9821635,0.7905956,0.20439932,80,946.81775,20.442652,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.755978,13.247795,21.748299,0.008646181,75484.26,0.9999795,0.014136981,5.0121064,4.5272584,710.1714,1.1572804,3.297926509,1.005208,0.8136492,0.20686615,80,946.81775,20.44032,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.750995,13.263335,21.784435,0.008662469,75395.83,0.9999797,0.014159884,5.1211643,4.520067,710.1798,1.383174,3.819237861,1.1641037,0.97246814,0.24910784,80,946.82904,20.421286,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.543727,13.262656,21.794807,0.008666748,75369.38,0.9999798,0.014171097,4.9471684,4.503695,710.1802,1.7622494,4.693161089,1.4304755,1.2389846,0.27521464,80,946.8295,20.402565,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.546879,13.272584,21.811003,0.008674277,75339.234,0.9999798,0.014177752,5.3623843,4.5048685,710.15497,1.970823,5.174641076,1.5772306,1.3856266,0.33864114,80,946.79596,20.375484,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.539575,13.273615,21.81307,0.00867522,75335.21,0.9999798,0.014178825,5.402353,4.504419,710.15216,2.007564,5.259413058,1.6030691,1.4114579,0.34660694,80,946.7922,20.371803,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.759682,13.295645,21.872133,0.008701582,75212.08,0.9999801,0.014216968,5.1006894,4.470279,710.1845,2.1918805,5.684371063,1.7325963,1.5410454,0.5118724,80,946.8354,20.36148,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.692551,13.322038,21.91866,0.008776878,74688.984,0.9999802,0.014322835,5.1100063,4.465715,710.1929,2.6644232,6.774634186,2.0649085,1.873276,0.57088834,80,946.8465,20.343311,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.693309,13.325788,21.92605,0.008786277,74625.88,0.9999803,0.01433611,5.097738,4.4638915,710.1951,2.7236211,6.911204068,2.106535,1.9148962,0.58353066,80,946.84955,20.34099,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.748226,13.399293,22.050905,0.008789621,74593.77,0.9999802,0.014340626,5.1418676,4.454422,710.1951,3.040988,7.643205381,2.329649,2.1380274,0.60861665,80,946.84955,20.331253,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.751121,13.420426,22.090097,0.008804375,74498.75,0.99998033,0.014361528,5.348058,4.451426,710.19525,3.282854,8.20121063,2.499729,2.4041688,0.61109984,80,946.8497,20.321793,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.753852,13.425422,22.098953,0.00880588,74488.82,0.99998033,0.014363655,5.3722715,4.4507384,710.19525,3.3198526,8.28656168,2.525744,2.440789,0.61220163,80,946.8497,20.320442,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.70104,13.400805,22.044928,0.008780735,74704.65,0.9999804,0.014329203,4.8748574,4.4481387,710.1885,3.8255613,9.452666339,2.8811727,2.698793,0.612,80,946.84064,20.302004,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.67753,13.395888,22.05957,0.008787473,74659.57,0.9999804,0.014338722,5.2401876,4.435814,710.19446,4.0023837,9.860884514,3.0055976,2.8174303,0.6042484,80,946.8486,20.300617,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.672977,13.394396,22.05911,0.008787233,74662.93,0.9999804,0.014338423,5.2613406,4.4343586,710.1948,4.0402036,9.948145997,3.0321949,2.8394277,0.60339123,80,946.8491,20.2998,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,9.451843,13.408384,22.101748,0.008806172,74581.055,0.9999806,0.014353743,20.285822,4.4064584,710.2089,4.222365,10.64101542,3.2433815,3.0522068,0.59487736,80,946.86786,20.290884,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,15.441543,12.894874,21.239113,0.00840653,77567.8,0.9999801,0.013804039,24.20901,4.408094,710.2099,4.37741,10.74701247,3.2756894,3.086965,0.58641696,80,946.87787,20.29898,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,16.095863,12.838593,21.145216,0.008362998,77895.37,0.99998003,0.01374376,25.20408,4.407262,710.2105,4.4012117,10.78428543,3.2870502,3.098615,0.58518314,80,946.87964,20.299536,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,16.62232,14.042376,23.115309,0.009279367,71260.09,0.9999807,0.015024889,25.778599,4.4478374,710.2657,4.407016,10.77428642,3.2840025,3.098853,0.5767359,80,946.9443,20.318409,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,16.774397,13.782682,22.678907,0.009076507,72568.484,0.99998015,0.014610929,25.286484,4.4617453,710.25574,4.440028,10.85158563,3.3075633,3.1216505,0.5682998,80,946.9305,20.319534,,,
bog,littoral,l6,12a,2024-03-12 16:32:00,,16.800055,13.801305,22.708193,0.009090139,72452.08,0.9999801,0.014615694,25.257454,4.4648,710.2568,4.443704,10.85993963,3.3101096,3.124235,0.5670627,80,946.93146,20.320358,,,
bog,pelagic,p1,12a,2024-03-12 16:58:00,,9.975845,10.41544,17.10907,0.006503634,95141.94,0.99997824,0.01120666,4.948449,4.515143,710.42975,-0.5531924,-0.647699738,-0.19741888,-0.38893297,0.5669849,79,947.1623,16.39,,,
bog,pelagic,p1,12a,2024-03-12 16:58:00,,10.208169,10.586698,17.38827,0.006632105,94400.24,0.999978,0.011310763,5.52619,4.479255,710.4551,-0.55079615,-0.642592782,-0.19586228,-0.38724822,0.5750195,79,947.19604,16.381088,,,
bog,pelagic,p1,12a,2024-03-12 16:58:00,,10.320688,10.755442,17.634838,0.006746579,92957.67,0.9999776,0.01146602,5.8440185,4.570233,710.4504,-0.5431719,-0.624506693,-0.19034964,-0.38188785,0.5680427,79,947.18976,16.363424,,,
bog,pelagic,p1,12a,2024-03-12 16:58:00,,10.342828,10.780972,17.672976,0.006764239,92759.97,0.9999775,0.011487035,5.901414,4.5796394,710.45087,-0.54233366,-0.622533957,-0.18974835,-0.3812985,0.56754786,79,947.1904,16.361088,,,
bog,pelagic,p1,12a,2024-03-12 16:58:00,,10.353653,10.829804,17.705551,0.007426816,85473.984,0.99997646,0.012417076,5.512266,4.667454,710.4301,-0.14979835,0.283175558,0.08631191,-0.10531872,0.58337045,79,947.1627,16.36028,,,
bog,pelagic,p1,12a,2024-03-12 16:58:00,,10.170875,12.124939,19.742195,0.007801385,81822.89,0.99997586,0.012940981,7.911173,4.7357965,710.4285,0.15102148,0.976253478,0.29756206,0.10617867,0.5766881,79,947.1606,16.351393,,,
bog,pelagic,p1,12a,2024-03-12 16:58:00,,10.150277,12.272823,19.97316,0.007868451,81139.23,0.99997574,0.013034897,8.167064,4.746483,710.42755,0.19987108,1.088849081,0.3318812,0.14052336,0.5765597,79,947.15936,16.350418,,,
bog,pelagic,p1,12a,2024-03-12 16:58:00,,11.005427,12.966992,21.139872,0.008377109,77091.2,0.9999769,0.013750061,8.496673,4.752867,710.43463,0.5450816,1.885801181,0.5747922,0.64919937,0.57608175,79,947.16876,16.350092,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,10.824171,13.035568,21.30263,0.008481984,76522.47,0.9999784,0.013902158,9.20896,4.6799955,710.4546,1.5582385,4.223063648,1.2871898,1.1260384,0.576,79,947.1954,16.341337,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,10.836252,13.06567,21.35884,0.008511988,76313.78,0.9999786,0.013944864,9.294029,4.672002,710.4571,1.6832658,4.511514764,1.3751097,1.1976185,0.576,79,947.19867,16.340372,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,11.014331,13.147337,21.573126,0.008568625,76044.11,0.9999793,0.014027364,9.087291,4.621851,710.47144,2.3282392,5.998161417,1.8282396,1.6387421,0.5842646,79,947.21783,16.340063,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,10.821969,13.177266,21.635948,0.008595051,75882.164,0.9999795,0.014088064,7.8621492,4.5396533,710.4595,2.9570718,8.804220801,2.6835265,2.4919636,0.5847508,79,947.2019,16.331379,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,10.809144,13.183907,21.65132,0.008600161,75853.07,0.99997956,0.014097873,7.7215385,4.5290704,710.4587,3.0473835,9.157773294,2.7912893,2.5997136,0.58512175,79,947.20087,16.330456,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,10.955088,13.188043,21.709913,0.008625533,75826.266,0.99998015,0.014113377,6.96863,4.473395,710.45795,4.4234934,10.94581955,3.3362858,3.1448424,0.585,79,947.2091,16.330095,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,10.975942,13.197873,21.762266,0.008648128,75769.79,0.99998057,0.014146128,6.7142143,4.3981943,710.4644,5.3153577,12.92791503,3.9404285,3.7488673,0.585,79,947.2095,16.321205,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,10.984404,13.199096,21.770243,0.00865155,75762.766,0.9999806,0.014150227,6.66107,4.387983,710.46515,5.464358,13.20744291,4.0256286,3.8340602,0.585,79,947.2099,16.320234,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,11.090105,13.184699,21.76765,0.008649338,75845.5,0.9999808,0.014037035,6.7035594,4.356111,710.46533,7.003552,16.78354987,5.115626,4.923987,0.585,79,947.2097,16.320004,,,
bog,pelagic,p1,12a,2024-03-12 16:59:00,,11.079138,13.082032,21.619438,0.008579526,76441.34,0.999981,0.014041362,6.6248016,4.346181,710.46533,7.6864724,18.35888911,5.5957894,5.404128,0.57702476,79,947.19196,16.311138,,,
